entity_id,entity_type,declared_annual_income,kyc_status,age,geography_tier
ENT_09071,INDIVIDUAL,3900000,VERIFIED,33.0,rural
ENT_09072,INDIVIDUAL,300000,VERIFIED,35.0,metro
ENT_09073,BUSINESS,9800000,VERIFIED,,tier2
ENT_09074,INDIVIDUAL,1300000,VERIFIED,54.0,metro
ENT_09075,INDIVIDUAL,1200000,VERIFIED,64.0,tier2
ENT_09076,INDIVIDUAL,0,VERIFIED,18.0,metro
ENT_09077,INDIVIDUAL,7900000,VERIFIED,45.0,rural
ENT_09078,INDIVIDUAL,300000,VERIFIED,49.0,tier2
ENT_09079,INDIVIDUAL,6900000,VERIFIED,38.0,metro
ENT_09080,INDIVIDUAL,900000,VERIFIED,30.0,metro
ENT_09081,INDIVIDUAL,1000000,VERIFIED,30.0,tier2
ENT_09082,BUSINESS,3500000,VERIFIED,,metro
ENT_09083,BUSINESS,2100000,VERIFIED,,tier2
ENT_09084,TRUST,57500000,VERIFIED,,metro
ENT_09085,INDIVIDUAL,400000,VERIFIED,51.0,tier2
ENT_09086,INDIVIDUAL,1200000,VERIFIED,50.0,tier2
ENT_09087,BUSINESS,95900000,VERIFIED,,metro
ENT_09088,INDIVIDUAL,80200000,VERIFIED,29.0,tier2
ENT_09089,INDIVIDUAL,7900000,VERIFIED,54.0,metro
ENT_09090,INDIVIDUAL,6100000,VERIFIED,50.0,tier2
ENT_09091,INDIVIDUAL,3000000,VERIFIED,49.0,tier2
ENT_09092,INDIVIDUAL,5700000,VERIFIED,28.0,tier2
ENT_09093,INDIVIDUAL,300000,VERIFIED,45.0,tier2
ENT_09094,INDIVIDUAL,500000,VERIFIED,28.0,tier2
ENT_09095,INDIVIDUAL,6800000,VERIFIED,56.0,metro
ENT_09096,INDIVIDUAL,0,VERIFIED,21.0,tier2
ENT_09097,INDIVIDUAL,8900000,VERIFIED,52.0,rural
ENT_09098,INDIVIDUAL,4200000,VERIFIED,51.0,rural
ENT_09099,INDIVIDUAL,0,VERIFIED,35.0,rural
ENT_09100,INDIVIDUAL,900000,VERIFIED,38.0,tier2
ENT_09101,BUSINESS,5900000,VERIFIED,,metro
ENT_09102,INDIVIDUAL,0,VERIFIED,50.0,tier2
ENT_09103,INDIVIDUAL,1400000,VERIFIED,44.0,metro
ENT_09104,INDIVIDUAL,8300000,VERIFIED,48.0,tier2
ENT_09105,INDIVIDUAL,7700000,VERIFIED,49.0,tier2
ENT_09106,INDIVIDUAL,6600000,VERIFIED,51.0,metro
ENT_09107,TRUST,6600000,VERIFIED,,metro
ENT_09108,INDIVIDUAL,7700000,VERIFIED,51.0,metro
ENT_09109,INDIVIDUAL,5200000,VERIFIED,38.0,metro
ENT_09110,TRUST,30500000,VERIFIED,,tier2
ENT_09111,INDIVIDUAL,400000,VERIFIED,48.0,tier2
ENT_09112,INDIVIDUAL,1000000,VERIFIED,56.0,tier2
ENT_09113,TRUST,2400000,VERIFIED,,metro
ENT_09114,INDIVIDUAL,1400000,VERIFIED,20.0,metro
ENT_09115,BUSINESS,23800000,VERIFIED,,metro
ENT_09116,INDIVIDUAL,0,VERIFIED,46.0,tier2
ENT_09117,INDIVIDUAL,300000,VERIFIED,25.0,metro
ENT_09118,INDIVIDUAL,900000,VERIFIED,26.0,metro
ENT_09119,INDIVIDUAL,1300000,VERIFIED,38.0,rural
ENT_09120,INDIVIDUAL,800000,VERIFIED,60.0,rural
ENT_09121,INDIVIDUAL,1500000,VERIFIED,45.0,metro
ENT_09122,INDIVIDUAL,1200000,VERIFIED,21.0,rural
ENT_09123,INDIVIDUAL,53000000,VERIFIED,48.0,tier2
ENT_09124,INDIVIDUAL,2200000,VERIFIED,38.0,rural
ENT_09125,INDIVIDUAL,500000,VERIFIED,46.0,tier2
ENT_09126,BUSINESS,4000000,VERIFIED,,tier2
ENT_09127,BUSINESS,24100000,VERIFIED,,metro
ENT_09128,INDIVIDUAL,1300000,VERIFIED,50.0,tier2
ENT_09129,INDIVIDUAL,900000,VERIFIED,23.0,metro
ENT_09130,INDIVIDUAL,700000,VERIFIED,59.0,tier2
ENT_09131,INDIVIDUAL,1000000,VERIFIED,59.0,rural
ENT_09132,INDIVIDUAL,8400000,VERIFIED,28.0,metro
ENT_09133,INDIVIDUAL,1000000,VERIFIED,59.0,metro
ENT_09134,INDIVIDUAL,0,VERIFIED,45.0,metro
ENT_09135,INDIVIDUAL,300000,VERIFIED,55.0,tier2
ENT_09136,INDIVIDUAL,1400000,VERIFIED,54.0,rural
ENT_09137,INDIVIDUAL,0,VERIFIED,24.0,metro
ENT_09138,INDIVIDUAL,5100000,VERIFIED,37.0,metro
ENT_09139,INDIVIDUAL,1400000,VERIFIED,21.0,metro
ENT_09140,BUSINESS,23300000,VERIFIED,,tier2
ENT_09141,BUSINESS,1000000,VERIFIED,,rural
ENT_09142,INDIVIDUAL,2600000,VERIFIED,39.0,tier2
ENT_09143,INDIVIDUAL,6800000,VERIFIED,61.0,rural
ENT_09144,INDIVIDUAL,600000,VERIFIED,28.0,metro
ENT_09145,TRUST,68300000,VERIFIED,,rural
ENT_09146,INDIVIDUAL,1300000,VERIFIED,52.0,tier2
ENT_09147,INDIVIDUAL,98500000,VERIFIED,25.0,rural
ENT_09148,INDIVIDUAL,4200000,VERIFIED,18.0,tier2
ENT_09149,INDIVIDUAL,51600000,VERIFIED,35.0,metro
ENT_09150,TRUST,35100000,VERIFIED,,metro
ENT_09151,INDIVIDUAL,1300000,VERIFIED,44.0,metro
ENT_09152,BUSINESS,16200000,VERIFIED,,rural
ENT_09153,TRUST,78800000,VERIFIED,,rural
ENT_09154,INDIVIDUAL,11500000,VERIFIED,28.0,tier2
ENT_09155,INDIVIDUAL,3400000,VERIFIED,63.0,rural
ENT_09156,BUSINESS,45100000,VERIFIED,,metro
ENT_09157,INDIVIDUAL,5000000,VERIFIED,54.0,rural
ENT_09158,INDIVIDUAL,400000,VERIFIED,61.0,metro
ENT_09159,INDIVIDUAL,64200000,VERIFIED,65.0,tier2
ENT_09160,BUSINESS,2200000,VERIFIED,,metro
ENT_09161,BUSINESS,9400000,VERIFIED,,metro
ENT_09162,TRUST,56800000,VERIFIED,,tier2
ENT_09163,INDIVIDUAL,3900000,VERIFIED,32.0,tier2
ENT_09164,TRUST,45300000,VERIFIED,,tier2
ENT_09165,INDIVIDUAL,61000000,VERIFIED,62.0,tier2
ENT_09166,INDIVIDUAL,4700000,VERIFIED,48.0,rural
ENT_09167,INDIVIDUAL,6000000,VERIFIED,64.0,metro
ENT_09168,INDIVIDUAL,1500000,VERIFIED,65.0,rural
ENT_09169,INDIVIDUAL,2300000,VERIFIED,54.0,tier2
ENT_09170,INDIVIDUAL,9400000,VERIFIED,22.0,metro
ENT_09171,INDIVIDUAL,700000,VERIFIED,36.0,rural
ENT_09172,INDIVIDUAL,1200000,VERIFIED,33.0,metro
ENT_09173,INDIVIDUAL,500000,VERIFIED,50.0,metro
ENT_09174,INDIVIDUAL,1200000,VERIFIED,48.0,rural
ENT_09175,INDIVIDUAL,88400000,VERIFIED,29.0,metro
ENT_09176,INDIVIDUAL,0,VERIFIED,59.0,metro
ENT_09177,INDIVIDUAL,5600000,VERIFIED,51.0,tier2
ENT_09178,INDIVIDUAL,5400000,VERIFIED,42.0,metro
ENT_09179,INDIVIDUAL,1500000,VERIFIED,32.0,metro
ENT_09180,BUSINESS,80800000,VERIFIED,,metro
ENT_09181,INDIVIDUAL,1300000,VERIFIED,31.0,metro
ENT_09182,INDIVIDUAL,8800000,VERIFIED,59.0,metro
ENT_09183,INDIVIDUAL,1400000,VERIFIED,59.0,rural
ENT_09184,BUSINESS,31400000,VERIFIED,,rural
ENT_09185,INDIVIDUAL,1100000,VERIFIED,28.0,metro
ENT_09186,INDIVIDUAL,0,VERIFIED,43.0,metro
ENT_09187,INDIVIDUAL,62300000,VERIFIED,23.0,metro
ENT_09188,INDIVIDUAL,1100000,VERIFIED,50.0,tier2
ENT_09189,INDIVIDUAL,6800000,VERIFIED,21.0,metro
ENT_09190,INDIVIDUAL,0,VERIFIED,19.0,tier2
ENT_09191,BUSINESS,23300000,VERIFIED,,metro
ENT_09192,INDIVIDUAL,500000,VERIFIED,34.0,tier2
ENT_09193,BUSINESS,2600000,VERIFIED,,metro
ENT_09194,INDIVIDUAL,0,VERIFIED,49.0,tier2
ENT_09195,INDIVIDUAL,1500000,VERIFIED,48.0,tier2
ENT_09196,TRUST,6600000,VERIFIED,,tier2
ENT_09197,INDIVIDUAL,800000,VERIFIED,28.0,tier2
ENT_09198,INDIVIDUAL,8900000,VERIFIED,45.0,rural
ENT_09199,INDIVIDUAL,2300000,VERIFIED,51.0,metro
ENT_09200,INDIVIDUAL,1300000,VERIFIED,55.0,tier2
ENT_09201,INDIVIDUAL,5600000,VERIFIED,46.0,rural
ENT_09202,BUSINESS,6100000,VERIFIED,,rural
ENT_09203,INDIVIDUAL,0,VERIFIED,44.0,rural
ENT_09204,INDIVIDUAL,1400000,VERIFIED,54.0,metro
ENT_09205,INDIVIDUAL,1500000,VERIFIED,52.0,rural
ENT_09206,TRUST,75800000,VERIFIED,,metro
ENT_09207,INDIVIDUAL,17200000,VERIFIED,59.0,metro
ENT_09208,BUSINESS,9200000,VERIFIED,,metro
ENT_09209,INDIVIDUAL,1800000,VERIFIED,57.0,rural
ENT_09210,INDIVIDUAL,5800000,VERIFIED,41.0,tier2
ENT_09211,INDIVIDUAL,1200000,VERIFIED,20.0,metro
ENT_09212,INDIVIDUAL,1200000,VERIFIED,54.0,metro
ENT_09213,BUSINESS,15700000,VERIFIED,,tier2
ENT_09214,INDIVIDUAL,5100000,VERIFIED,32.0,tier2
ENT_09215,INDIVIDUAL,6300000,VERIFIED,30.0,metro
ENT_09216,INDIVIDUAL,600000,VERIFIED,49.0,rural
ENT_09217,INDIVIDUAL,3100000,VERIFIED,64.0,tier2
ENT_09218,INDIVIDUAL,80000000,VERIFIED,28.0,tier2
ENT_09219,BUSINESS,89300000,VERIFIED,,metro
ENT_09220,INDIVIDUAL,8800000,VERIFIED,48.0,metro
ENT_09221,INDIVIDUAL,5400000,VERIFIED,28.0,tier2
ENT_09222,INDIVIDUAL,1000000,VERIFIED,26.0,rural
ENT_09223,INDIVIDUAL,1200000,VERIFIED,30.0,tier2
ENT_09224,INDIVIDUAL,4200000,VERIFIED,59.0,tier2
ENT_09225,BUSINESS,77500000,VERIFIED,,metro
ENT_09226,TRUST,28000000,VERIFIED,,tier2
ENT_09227,INDIVIDUAL,1000000,VERIFIED,54.0,rural
ENT_09228,INDIVIDUAL,1000000,VERIFIED,46.0,rural
ENT_09229,INDIVIDUAL,600000,VERIFIED,60.0,tier2
ENT_09230,INDIVIDUAL,0,VERIFIED,46.0,metro
ENT_09231,INDIVIDUAL,2900000,VERIFIED,40.0,metro
ENT_09232,BUSINESS,2100000,VERIFIED,,tier2
ENT_09233,INDIVIDUAL,300000,VERIFIED,48.0,metro
ENT_09234,INDIVIDUAL,1400000,VERIFIED,41.0,metro
ENT_09235,TRUST,92500000,VERIFIED,,metro
ENT_09236,INDIVIDUAL,300000,VERIFIED,23.0,tier2
ENT_09237,INDIVIDUAL,700000,VERIFIED,18.0,tier2
ENT_09238,INDIVIDUAL,1300000,VERIFIED,41.0,metro
ENT_09239,INDIVIDUAL,800000,VERIFIED,44.0,rural
ENT_09240,BUSINESS,47100000,VERIFIED,,tier2
ENT_09241,BUSINESS,59100000,VERIFIED,,rural
ENT_09242,INDIVIDUAL,0,VERIFIED,18.0,metro
ENT_09243,INDIVIDUAL,0,VERIFIED,64.0,metro
ENT_09244,INDIVIDUAL,4800000,VERIFIED,45.0,tier2
ENT_09245,INDIVIDUAL,1000000,VERIFIED,58.0,metro
ENT_09246,INDIVIDUAL,0,VERIFIED,42.0,rural
ENT_09247,INDIVIDUAL,6900000,VERIFIED,32.0,rural
ENT_09248,INDIVIDUAL,1500000,VERIFIED,36.0,metro
ENT_09249,INDIVIDUAL,82600000,VERIFIED,51.0,metro
ENT_09250,BUSINESS,1700000,VERIFIED,,rural
ENT_09251,BUSINESS,98800000,VERIFIED,,metro
ENT_09252,INDIVIDUAL,6500000,VERIFIED,43.0,metro
ENT_09253,INDIVIDUAL,1000000,VERIFIED,21.0,metro
ENT_09254,INDIVIDUAL,1000000,VERIFIED,60.0,rural
ENT_09255,INDIVIDUAL,6600000,VERIFIED,56.0,metro
ENT_09256,INDIVIDUAL,4600000,VERIFIED,44.0,metro
ENT_09257,INDIVIDUAL,9600000,VERIFIED,21.0,tier2
ENT_09258,INDIVIDUAL,400000,VERIFIED,27.0,metro
ENT_09259,BUSINESS,7500000,VERIFIED,,tier2
ENT_09260,INDIVIDUAL,7000000,VERIFIED,46.0,rural
ENT_09261,INDIVIDUAL,25600000,VERIFIED,34.0,tier2
ENT_09262,INDIVIDUAL,7700000,VERIFIED,65.0,metro
ENT_09263,INDIVIDUAL,55700000,VERIFIED,34.0,rural
ENT_09264,INDIVIDUAL,1100000,VERIFIED,20.0,tier2
ENT_09265,INDIVIDUAL,4200000,VERIFIED,49.0,rural
ENT_09266,INDIVIDUAL,400000,VERIFIED,30.0,rural
ENT_09267,BUSINESS,97800000,VERIFIED,,metro
ENT_09268,INDIVIDUAL,0,VERIFIED,38.0,metro
ENT_09269,INDIVIDUAL,1800000,VERIFIED,35.0,metro
ENT_09270,INDIVIDUAL,4700000,VERIFIED,43.0,metro
ENT_09271,INDIVIDUAL,2500000,VERIFIED,59.0,metro
ENT_09272,INDIVIDUAL,1700000,VERIFIED,54.0,metro
ENT_09273,INDIVIDUAL,3700000,VERIFIED,60.0,metro
ENT_09274,BUSINESS,7000000,VERIFIED,,rural
ENT_09275,INDIVIDUAL,1300000,VERIFIED,57.0,metro
ENT_09276,INDIVIDUAL,10000000,VERIFIED,33.0,metro
ENT_09277,INDIVIDUAL,0,VERIFIED,35.0,rural
ENT_09278,INDIVIDUAL,1400000,VERIFIED,37.0,metro
ENT_09279,INDIVIDUAL,9700000,VERIFIED,52.0,metro
ENT_09280,INDIVIDUAL,8800000,VERIFIED,34.0,rural
ENT_09281,INDIVIDUAL,2100000,VERIFIED,63.0,tier2
ENT_09282,INDIVIDUAL,26400000,VERIFIED,45.0,tier2
ENT_09283,INDIVIDUAL,0,VERIFIED,57.0,tier2
ENT_09284,TRUST,9100000,VERIFIED,,metro
ENT_09285,BUSINESS,41500000,VERIFIED,,rural
ENT_09286,INDIVIDUAL,5900000,VERIFIED,24.0,metro
ENT_09287,INDIVIDUAL,8700000,VERIFIED,35.0,metro
ENT_09288,INDIVIDUAL,7000000,VERIFIED,21.0,tier2
ENT_09289,INDIVIDUAL,5400000,VERIFIED,53.0,metro
ENT_09290,TRUST,59600000,VERIFIED,,tier2
ENT_09291,INDIVIDUAL,9900000,VERIFIED,48.0,metro
ENT_09292,TRUST,3500000,VERIFIED,,metro
ENT_09293,INDIVIDUAL,6200000,VERIFIED,23.0,metro
ENT_09294,INDIVIDUAL,3200000,VERIFIED,27.0,tier2
ENT_09295,INDIVIDUAL,6900000,VERIFIED,44.0,metro
ENT_09296,TRUST,98400000,VERIFIED,,tier2
ENT_09297,INDIVIDUAL,17700000,VERIFIED,56.0,tier2
ENT_09298,INDIVIDUAL,1500000,VERIFIED,43.0,metro
ENT_09299,INDIVIDUAL,2700000,VERIFIED,27.0,metro
ENT_09300,INDIVIDUAL,7000000,VERIFIED,21.0,tier2
ENT_09301,INDIVIDUAL,3100000,VERIFIED,45.0,tier2
ENT_09302,INDIVIDUAL,5600000,VERIFIED,65.0,metro
ENT_09303,INDIVIDUAL,1100000,VERIFIED,29.0,metro
ENT_09304,INDIVIDUAL,0,VERIFIED,25.0,metro
ENT_09305,BUSINESS,89700000,VERIFIED,,metro
ENT_09306,TRUST,3600000,VERIFIED,,tier2
ENT_09307,INDIVIDUAL,800000,VERIFIED,33.0,metro
ENT_09308,BUSINESS,7400000,VERIFIED,,tier2
ENT_09309,INDIVIDUAL,1000000,VERIFIED,38.0,rural
ENT_09310,BUSINESS,2800000,VERIFIED,,metro
ENT_09311,INDIVIDUAL,1400000,VERIFIED,31.0,tier2
ENT_09312,INDIVIDUAL,1200000,VERIFIED,45.0,metro
ENT_09313,INDIVIDUAL,7200000,VERIFIED,30.0,rural
ENT_09314,INDIVIDUAL,0,VERIFIED,63.0,metro
ENT_09315,INDIVIDUAL,7600000,VERIFIED,20.0,rural
ENT_09316,INDIVIDUAL,8800000,VERIFIED,36.0,metro
ENT_09317,BUSINESS,29100000,VERIFIED,,metro
ENT_09318,INDIVIDUAL,500000,VERIFIED,54.0,metro
ENT_09319,INDIVIDUAL,1500000,VERIFIED,45.0,rural
ENT_09320,INDIVIDUAL,7400000,VERIFIED,47.0,tier2
ENT_09321,INDIVIDUAL,5700000,VERIFIED,40.0,tier2
ENT_09322,BUSINESS,3500000,VERIFIED,,rural
ENT_09323,INDIVIDUAL,57100000,VERIFIED,41.0,rural
ENT_09324,INDIVIDUAL,500000,VERIFIED,58.0,rural
ENT_09325,INDIVIDUAL,32000000,VERIFIED,37.0,tier2
ENT_09326,BUSINESS,58800000,VERIFIED,,rural
ENT_09327,INDIVIDUAL,7900000,VERIFIED,50.0,tier2
ENT_09328,INDIVIDUAL,2100000,VERIFIED,33.0,rural
ENT_09329,TRUST,10800000,VERIFIED,,tier2
ENT_09330,BUSINESS,35400000,VERIFIED,,tier2
ENT_09331,INDIVIDUAL,1900000,VERIFIED,29.0,tier2
ENT_09332,INDIVIDUAL,9400000,VERIFIED,57.0,metro
ENT_09333,BUSINESS,96500000,VERIFIED,,metro
ENT_09334,INDIVIDUAL,5900000,VERIFIED,35.0,rural
ENT_09335,INDIVIDUAL,800000,VERIFIED,42.0,metro
ENT_09336,INDIVIDUAL,0,VERIFIED,60.0,metro
ENT_09337,INDIVIDUAL,700000,VERIFIED,61.0,metro
ENT_09338,TRUST,22400000,VERIFIED,,metro
ENT_09339,INDIVIDUAL,0,VERIFIED,61.0,rural
ENT_09340,INDIVIDUAL,54200000,VERIFIED,54.0,tier2
ENT_09341,INDIVIDUAL,4300000,VERIFIED,39.0,metro
ENT_09342,TRUST,7600000,VERIFIED,,tier2
ENT_09343,INDIVIDUAL,0,VERIFIED,27.0,rural
ENT_09344,INDIVIDUAL,1100000,VERIFIED,37.0,tier2
ENT_09345,INDIVIDUAL,1000000,VERIFIED,24.0,tier2
ENT_09346,INDIVIDUAL,9100000,VERIFIED,18.0,metro
ENT_09347,INDIVIDUAL,9300000,VERIFIED,44.0,rural
ENT_09348,INDIVIDUAL,0,VERIFIED,55.0,metro
ENT_09349,INDIVIDUAL,800000,VERIFIED,28.0,tier2
ENT_09350,INDIVIDUAL,1000000,VERIFIED,61.0,rural
ENT_09351,INDIVIDUAL,7600000,VERIFIED,42.0,tier2
ENT_09352,INDIVIDUAL,0,VERIFIED,18.0,metro
ENT_09353,INDIVIDUAL,3600000,VERIFIED,63.0,metro
ENT_09354,INDIVIDUAL,62300000,VERIFIED,19.0,tier2
ENT_09355,INDIVIDUAL,7400000,VERIFIED,36.0,metro
ENT_09356,INDIVIDUAL,1000000,VERIFIED,26.0,tier2
ENT_09357,BUSINESS,60700000,VERIFIED,,rural
ENT_09358,INDIVIDUAL,3800000,VERIFIED,22.0,tier2
ENT_09359,INDIVIDUAL,15600000,VERIFIED,37.0,metro
ENT_09360,BUSINESS,8500000,VERIFIED,,rural
ENT_09361,INDIVIDUAL,1500000,VERIFIED,42.0,tier2
ENT_09362,INDIVIDUAL,1100000,VERIFIED,25.0,tier2
ENT_09363,TRUST,38500000,VERIFIED,,metro
ENT_09364,INDIVIDUAL,9800000,VERIFIED,32.0,metro
ENT_09365,INDIVIDUAL,1200000,VERIFIED,62.0,metro
ENT_09366,INDIVIDUAL,500000,VERIFIED,61.0,metro
ENT_09367,INDIVIDUAL,400000,VERIFIED,46.0,tier2
ENT_09368,INDIVIDUAL,600000,VERIFIED,26.0,metro
ENT_09369,INDIVIDUAL,2100000,VERIFIED,23.0,tier2
ENT_09370,INDIVIDUAL,900000,VERIFIED,31.0,metro
ENT_09371,INDIVIDUAL,500000,VERIFIED,47.0,metro
ENT_09372,INDIVIDUAL,8200000,VERIFIED,24.0,metro
ENT_09373,INDIVIDUAL,0,VERIFIED,20.0,metro
ENT_09374,BUSINESS,5100000,VERIFIED,,metro
ENT_09375,INDIVIDUAL,2900000,VERIFIED,30.0,tier2
ENT_09376,INDIVIDUAL,1000000,VERIFIED,20.0,metro
ENT_09377,BUSINESS,8600000,VERIFIED,,metro
ENT_09378,INDIVIDUAL,38300000,VERIFIED,42.0,tier2
ENT_09379,INDIVIDUAL,6100000,VERIFIED,20.0,rural
ENT_09380,INDIVIDUAL,3000000,VERIFIED,20.0,tier2
ENT_09381,INDIVIDUAL,0,VERIFIED,63.0,tier2
ENT_09382,INDIVIDUAL,600000,VERIFIED,62.0,tier2
ENT_09383,BUSINESS,5600000,VERIFIED,,metro
ENT_09384,TRUST,23500000,VERIFIED,,metro
ENT_09385,INDIVIDUAL,1200000,VERIFIED,35.0,metro
ENT_09386,INDIVIDUAL,800000,VERIFIED,60.0,metro
ENT_09387,INDIVIDUAL,600000,VERIFIED,32.0,tier2
ENT_09388,INDIVIDUAL,600000,VERIFIED,21.0,rural
ENT_09389,BUSINESS,4700000,VERIFIED,,rural
ENT_09390,INDIVIDUAL,0,VERIFIED,30.0,metro
ENT_09391,INDIVIDUAL,800000,VERIFIED,33.0,metro
ENT_09392,INDIVIDUAL,3800000,VERIFIED,60.0,rural
ENT_09393,TRUST,30500000,VERIFIED,,metro
ENT_09394,INDIVIDUAL,1100000,VERIFIED,19.0,tier2
ENT_09395,INDIVIDUAL,2300000,VERIFIED,43.0,metro
ENT_09396,INDIVIDUAL,400000,VERIFIED,63.0,metro
ENT_09397,INDIVIDUAL,4400000,VERIFIED,43.0,metro
ENT_09398,TRUST,8300000,VERIFIED,,metro
ENT_09399,INDIVIDUAL,98800000,VERIFIED,41.0,tier2
ENT_09400,INDIVIDUAL,4700000,VERIFIED,42.0,rural
ENT_09401,INDIVIDUAL,400000,VERIFIED,50.0,metro
ENT_09402,INDIVIDUAL,2700000,VERIFIED,31.0,metro
ENT_09403,INDIVIDUAL,20700000,VERIFIED,56.0,tier2
ENT_09404,BUSINESS,8600000,VERIFIED,,metro
ENT_09405,INDIVIDUAL,1000000,VERIFIED,39.0,metro
ENT_09406,TRUST,5900000,VERIFIED,,rural
ENT_09407,INDIVIDUAL,1200000,VERIFIED,35.0,metro
ENT_09408,BUSINESS,9600000,VERIFIED,,tier2
ENT_09409,INDIVIDUAL,30000000,VERIFIED,64.0,tier2
ENT_09410,INDIVIDUAL,1400000,VERIFIED,58.0,tier2
ENT_09411,INDIVIDUAL,500000,VERIFIED,18.0,metro
ENT_09412,INDIVIDUAL,8100000,VERIFIED,49.0,metro
ENT_09413,INDIVIDUAL,1500000,VERIFIED,61.0,metro
ENT_09414,INDIVIDUAL,700000,VERIFIED,23.0,metro
ENT_09415,INDIVIDUAL,10000000,VERIFIED,65.0,metro
ENT_09416,INDIVIDUAL,6600000,VERIFIED,36.0,metro
ENT_09417,INDIVIDUAL,1200000,VERIFIED,41.0,metro
ENT_09418,TRUST,2800000,VERIFIED,,tier2
ENT_09419,BUSINESS,41200000,VERIFIED,,metro
ENT_09420,TRUST,23800000,VERIFIED,,rural
ENT_09421,INDIVIDUAL,3600000,VERIFIED,44.0,tier2
ENT_09422,INDIVIDUAL,1300000,VERIFIED,54.0,tier2
ENT_09423,INDIVIDUAL,1300000,VERIFIED,51.0,metro
ENT_09424,INDIVIDUAL,6600000,VERIFIED,20.0,metro
ENT_09425,INDIVIDUAL,0,VERIFIED,36.0,metro
ENT_09426,INDIVIDUAL,500000,VERIFIED,29.0,metro
ENT_09427,INDIVIDUAL,30700000,VERIFIED,60.0,tier2
ENT_09428,INDIVIDUAL,6700000,VERIFIED,44.0,metro
ENT_09429,INDIVIDUAL,0,VERIFIED,54.0,metro
ENT_09430,BUSINESS,79500000,VERIFIED,,metro
ENT_09431,INDIVIDUAL,55900000,VERIFIED,57.0,metro
ENT_09432,INDIVIDUAL,500000,VERIFIED,53.0,metro
ENT_09433,INDIVIDUAL,1500000,VERIFIED,57.0,tier2
ENT_09434,INDIVIDUAL,12600000,VERIFIED,52.0,metro
ENT_09435,INDIVIDUAL,5500000,VERIFIED,45.0,rural
ENT_09436,INDIVIDUAL,0,VERIFIED,42.0,metro
ENT_09437,INDIVIDUAL,1000000,VERIFIED,42.0,metro
ENT_09438,INDIVIDUAL,500000,VERIFIED,39.0,rural
ENT_09439,INDIVIDUAL,15900000,VERIFIED,65.0,tier2
ENT_09440,INDIVIDUAL,41300000,VERIFIED,33.0,tier2
ENT_09441,BUSINESS,5500000,VERIFIED,,metro
ENT_09442,INDIVIDUAL,3100000,VERIFIED,50.0,metro
ENT_09443,INDIVIDUAL,9000000,VERIFIED,39.0,tier2
ENT_09444,INDIVIDUAL,1300000,VERIFIED,27.0,metro
ENT_09445,INDIVIDUAL,0,VERIFIED,29.0,rural
ENT_09446,INDIVIDUAL,6200000,VERIFIED,39.0,rural
ENT_09447,INDIVIDUAL,2500000,VERIFIED,54.0,tier2
ENT_09448,INDIVIDUAL,3300000,VERIFIED,51.0,rural
ENT_09449,BUSINESS,5300000,VERIFIED,,metro
ENT_09450,TRUST,9500000,VERIFIED,,tier2
ENT_09451,BUSINESS,11900000,VERIFIED,,metro
ENT_09452,INDIVIDUAL,1500000,VERIFIED,43.0,tier2
ENT_09453,INDIVIDUAL,8400000,VERIFIED,59.0,metro
ENT_09454,INDIVIDUAL,0,VERIFIED,49.0,rural
ENT_09455,INDIVIDUAL,0,VERIFIED,40.0,rural
ENT_09456,INDIVIDUAL,41300000,VERIFIED,40.0,rural
ENT_09457,INDIVIDUAL,8500000,VERIFIED,25.0,rural
ENT_09458,INDIVIDUAL,900000,VERIFIED,48.0,metro
ENT_09459,INDIVIDUAL,1500000,VERIFIED,62.0,rural
ENT_09460,INDIVIDUAL,6200000,VERIFIED,49.0,metro
ENT_09461,INDIVIDUAL,73900000,VERIFIED,28.0,tier2
ENT_09462,INDIVIDUAL,500000,VERIFIED,63.0,metro
ENT_09463,INDIVIDUAL,600000,VERIFIED,49.0,tier2
ENT_09464,INDIVIDUAL,8800000,VERIFIED,23.0,tier2
ENT_09465,TRUST,88300000,VERIFIED,,metro
ENT_09466,BUSINESS,16400000,VERIFIED,,tier2
ENT_09467,INDIVIDUAL,0,VERIFIED,46.0,metro
ENT_09468,INDIVIDUAL,1200000,VERIFIED,50.0,metro
ENT_09469,BUSINESS,13400000,VERIFIED,,rural
ENT_09470,BUSINESS,7000000,VERIFIED,,tier2
ENT_09471,INDIVIDUAL,600000,VERIFIED,45.0,tier2
ENT_09472,INDIVIDUAL,3700000,VERIFIED,47.0,metro
ENT_09473,INDIVIDUAL,400000,VERIFIED,51.0,rural
ENT_09474,INDIVIDUAL,0,VERIFIED,40.0,rural
ENT_09475,INDIVIDUAL,900000,VERIFIED,65.0,tier2
ENT_09476,INDIVIDUAL,0,VERIFIED,65.0,rural
ENT_09477,INDIVIDUAL,27400000,VERIFIED,19.0,metro
ENT_09478,INDIVIDUAL,3900000,VERIFIED,64.0,metro
ENT_09479,INDIVIDUAL,5100000,VERIFIED,40.0,tier2
ENT_09480,INDIVIDUAL,600000,VERIFIED,22.0,tier2
ENT_09481,INDIVIDUAL,5100000,VERIFIED,55.0,metro
ENT_09482,INDIVIDUAL,1400000,VERIFIED,19.0,metro
ENT_09483,BUSINESS,32800000,VERIFIED,,tier2
ENT_09484,INDIVIDUAL,1300000,VERIFIED,41.0,metro
ENT_09485,INDIVIDUAL,6100000,VERIFIED,41.0,rural
